NodeID,Caption,IPAddress,Vendor,MachineType,HealthTier,CPULoad_Pct,PercentMemoryUsed_Pct,AvgResponseTime_ms,Status,StatusDescription,City,SystemUpTime_Sec,LastSync
2197,CBPS-KOP-TCL DMPLS-SEC-PE,10.126.74.145,Unknown,Unknown,High,-2,0,6,1,Node status is Up.,BPS-KOLHAPUR,0.0,2026-08-18T12:04:49.8500000
2198,Gr.Noida TD( CPE 1),10.91.1.18,Unknown,Unknown,High,-2,0,6,1,Node status is Up.,Gr.Noida-TD,0.0,2026-08-18T12:04:45.9170000
2200,EIQDBServer,172.18.151.157,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,,0.0,2026-08-18T12:04:38.6170000
2201,EIQWebServer,172.18.151.151,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,,0.0,2026-08-18T12:04:38.6170000
2202,EIQJumpBox,172.18.151.160,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,,0.0,2026-08-18T12:04:34.5370000
2203,EIQAppServer,172.18.151.154,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,,0.0,2026-08-18T12:04:34.5370000
2204,IN-BLR-SLXAP1 - D,172.18.151.131,Unknown,Unknown,High,-2,0,33,1,Node status is Up.,Bangalore,0.0,2026-08-18T12:04:45.9170000
2205,IN-BLR-QRNFS2,172.18.151.149,Unknown,Unknown,High,-2,0,33,1,Node status is Up.,Bangalore,0.0,2026-08-18T12:04:45.9170000
2206,IN-BLR-QRNFS1,172.18.151.148,Unknown,Unknown,High,-2,0,33,1,Node status is Up.,Bangalore,0.0,2026-08-18T12:04:45.9170000
2207,IN-BLR-PRX2,172.18.150.202,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Bangalore,0.0,2026-08-18T12:04:34.5370000
2208,IN-BLR-PRX1,172.18.150.201,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Bangalore,0.0,2026-08-18T12:04:34.5370000
2209,NUCLEUS-DC4,172.18.142.242,Unknown,Unknown,High,-2,0,33,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2210,GN-TD-1F-RHS-DS,172.19.93.52,Cisco,Cisco C9200L,High,13,25,5,1,Node status is Up.,Gr.Noida-TD,11173481.0,2026-08-18T12:04:45.2530000
2211,IN-BLR1-DC2,10.254.40.253,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Bangalore,0.0,2026-08-18T12:04:34.5370000
2212,GN-TD-6F-LHS-SW,172.19.93.61,Cisco,Cisco C9200L,High,9,29,2,1,Node status is Up.,Gr.Noida-TD,9947289.0,2026-08-18T12:04:45.2530000
2213,BANGALORE-15F-FTB-SW,172.17.240.187,Cisco,Cisco C9200L,High,15,35,1,1,Node status is Up.,BANGALORE,6237329.0,2026-08-18T12:04:38.6170000
2214,Fenchurch Core Switch ,172.28.7.254,Unknown,Unknown,High,-2,-2,2,1,Node status is Up.,FENCHURCH,0.0,2026-08-18T07:34:42.2070000
2215,NIIT-SRVLAB,172.26.128.161,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,Augusta - Martinez (CFG),0.0,2026-08-17T23:34:40.2900000
2216,SJ - SW2,172.26.4.121,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,San-Jose,0.0,2026-08-18T12:04:47.2330000
2217,SJ - SW1,172.26.4.51,"Meraki Networks, Inc.",Cisco Meraki MS120-24P,Medium,-2,-2,-1,9,Node status is Unmanaged.,San-Jose,2096339.875,2026-08-18T12:04:47.2330000
2218,SWITCH2,172.26.26.52,"Meraki Networks, Inc.",Cisco Meraki MS120-24P,High,-2,-2,3,1,Node status is Up.,New York,5190281.0,2026-08-17T23:34:28.9570000
2231,NT-NJ-SW5,172.26.20.4,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,NEW JERSEY,0.0,2026-08-17T23:34:40.2900000
2232,NTL-NJ-SW4,172.26.20.7,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,NEW JERSEY,0.0,2026-08-17T23:34:40.2900000
2233,NTL-NJ-SW3,172.26.20.6,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,NEW JERSEY,0.0,2026-08-17T23:34:40.2900000
2234,NTL-NJ-SW2,172.26.20.5,Unknown,Unknown,Medium,-2,-2,-1,9,Node status is Unmanaged.,NEW JERSEY,0.0,2026-08-17T23:34:40.2900000
2238,CFG_Access_AFI_Labs,172.26.224.25,Unknown,Unknown,High,-2,-2,31,1,Node status is Up.,CHARLESTON,0.0,2026-08-17T23:34:40.2900000
2239,CFG_Access_AMPF_EAR,172.26.224.26,Unknown,Unknown,High,-2,-2,23,1,Node status is Up.,CHARLESTON,0.0,2026-08-17T23:34:28.9570000
2242,TA-GF-SW6,172.17.182.17,Cisco,Cisco Catalyst 2960-Plus 48TC-L Switch,High,19,41,2,1,Node status is Up.,Gr.Noida-T-AB,9683007.0,2026-08-18T12:04:47.2330000
2248,UTILITY-SW-1,172.17.182.254,Cisco,Cisco Catalyst 2960-48,High,7,68,1,1,Node status is Up.,Gr.Noida-T-AB,29202198.0,2026-08-18T12:04:34.8230000
2251,Morris-SW-142,172.17.182.142,Cisco,Cisco WS-C2960-24PC-L,High,32,71,2,1,Node status is Up.,Gr.Noida-T-AB,9504676.0,2026-08-18T12:04:47.2330000
2255,CBPS-AUG-core-3F-SW1,10.248.10.2,Cisco,Cisco C9200L,High,8,23,44,1,Node status is Up.,BPS-Augusta,4703286.0,2026-08-17T23:34:28.9570000
2256,CBPS-AUG-core-3F-SW2,10.248.10.3,Cisco,Cisco C9200L,High,8,23,44,1,Node status is Up.,BPS-Augusta,4703309.0,2026-08-17T23:34:40.2900000
2257,CBPS-AUG-3F-SW5,10.248.10.5,Cisco,Cisco Catalyst 29xxStack,High,38,14,281,1,Node status is Up.,BPS-Augusta,936480.875,2026-08-18T12:04:47.2330000
2258,CBPS-AUG-3F-SW1,10.248.10.4,Cisco,Cisco C9200L,High,7,21,277,1,Node status is Up.,BPS-Augusta,4703214.5,2026-08-18T12:04:47.2330000
2259,CBPS-AUG-AC-SW5,10.248.10.6,Cisco,Cisco Catalyst 29xxStack,High,38,14,44,1,Node status is Up.,BPS-Augusta,5237524.5,2026-08-17T23:34:28.9570000
2260,CBPS-AUG-2F-SW1,10.248.10.7,Cisco,Cisco C9200L,High,7,20,278,1,Node status is Up.,BPS-Augusta,5237893.5,2026-08-18T12:04:47.2330000
2261,CBPS-AUG-2F-SW2,10.248.10.8,Cisco,Cisco C9200L,High,8,20,277,1,Node status is Up.,BPS-Augusta,5237851.0,2026-08-18T12:04:47.2330000
2263,CBPS-Chennai-Core-SW1,10.252.16.2,Cisco,Cisco C9200L,High,7,23,10,1,Node status is Up.,BPS-Chennai,22643244.0,2026-08-18T12:04:38.6170000
2264,CBPS-Chennai-Access-SW-1,10.252.16.10,Cisco,Cisco C9200L,High,6,22,10,1,Node status is Up.,BPS-Chennai,10560828.0,2026-08-18T12:04:38.6170000
2266,CBPS-Chennai-Access-SW-2,10.252.16.11,Cisco,Cisco C9200L,High,6,22,10,1,Node status is Up.,BPS-Chennai,10560590.0,2026-08-18T12:04:38.6170000
2267,CBPS-Chennai-Access-SW-3,10.252.16.12,Cisco,Cisco C9200L,High,6,22,10,1,Node status is Up.,BPS-Chennai,10560562.0,2026-08-18T12:04:38.6170000
2268,CBPS-Chennai-Access-SW-4,10.252.16.13,Cisco,Cisco C9200L,High,6,22,10,1,Node status is Up.,BPS-Chennai,10560523.0,2026-08-18T12:04:38.6170000
2269,BWNW7BIP1-D,172.18.50.80,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2270,HYD-QEH-VGA07ALIMSW04.cigniti.com,172.32.32.100,Cisco,Cisco Catalyst 2960-G48,High,14,70,26,1,Node status is Up.,Hyderabad-QE,16959070.0,2026-08-18T12:04:47.2330000
2271,BANGALORE-15F-AS3,172.17.240.186,Cisco,Cisco C9200L,High,11,34,1,1,Node status is Up.,BANGALORE,4771699.0,2026-08-18T12:04:38.6170000
2273,CBPS-AZURE-FW,10.5.0.4,Palo Alto Networks,PA-VM,Medium,6,82,-1,9,Node status is Unmanaged.,Azure,3158068.5,2026-08-18T12:04:45.2530000
2274,GGN-CORE-SW,172.17.80.1,Cisco,Cisco Catalyst 4500 L3,High,11,37,1,1,Node status is Up.,GURUGRAM,9349647.0,2026-08-18T12:04:34.5430000
2275,NY-SWITCH1,172.26.26.51,"Meraki Networks, Inc.",Cisco Meraki MS120-24P,High,-2,-2,4,1,Node status is Up.,New York,5190285.0,2026-08-17T23:34:40.2900000
2278,DEL-GGN-HV4,172.17.80.113,Unknown,Unknown,High,-2,0,4,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:45.9170000
2279,Singapore Firewall WAN IP,119.75.31.98,Unknown,Unknown,High,-2,0,71,1,Node status is Up.,Singapore,0.0,2026-08-18T12:04:45.9170000
2280,CBPS-Dallas-CoreSw,10.248.100.1,Cisco,Cisco C9200L,High,10,26,408,1,Node status is Up.,BPS-Dallas,5145843.0,2026-08-17T23:34:40.2900000
2282,CBPS-Gurugram- Singtel 53rd-Pri-PE,202.163.60.169,Unknown,Unknown,High,-2,0,5,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:34.5430000
2283,CBPS-Gurugram- Singtel 53rd-Sec-PE,203.101.212.189,Unknown,Unknown,High,-2,0,29,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:34.5430000
2285,CBPS-Dallas-Access-Stack01,10.248.100.15,Cisco,Cisco C9200L,High,5,40,241,1,Node status is Up.,BPS-Dallas,5088113.0,2026-08-18T12:04:38.6170000
2286,CBPS-KOP-TCL DMPLS-PRI,172.16.200.19,Cisco,Cisco C1111-4P Router,High,33,21,0,1,Node status is Up.,BPS-KOLHAPUR,11790155.0,2026-08-18T12:04:49.8500000
2289,UK-TZ1-DC1 - D,172.18.50.213,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2290,UK-AZ1-DC1  - D,10.60.0.251,Unknown,Unknown,High,-2,0,25,1,Node status is Up.,Azure,0.0,2026-08-18T12:04:45.9170000
2291,IN-KOP-PRN1,10.250.150.47,Unknown,Unknown,High,-2,0,30,1,Node status is Up.,BPS-Kolhapur,0.0,2026-08-18T12:04:45.9170000
2292,IN-BLR-PRN1,172.18.150.71,Unknown,Unknown,High,-2,0,33,1,Node status is Up.,BANGALORE,0.0,2026-08-18T12:04:45.9170000
2293,IN-TZ1-DMSPRDIN,172.18.51.88,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2294,IN-TZ1-DMSPRDES ,172.18.51.87,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2295,IN-TZ1-DMSPRDFT,172.18.51.86,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2296,IN-TZ1-DMSPRDDB,172.18.51.85,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2297,IN-TZ1-DMSPRDAP,172.18.51.84,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2298,IN-TZ1-DMSDQDB,172.18.51.83,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2299,IN-TZ1-DMSQAAPP,172.18.51.82,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2300,IN-TZ1-DMSDEVAP,172.18.51.81,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2301,UK-FEN-IVDP01,172.28.10.43,Unknown,Unknown,High,-2,0,137,1,Node status is Up.,FENCHURCH,0.0,2026-08-18T12:04:45.9170000
2302,IN-TZ1-ISUZUPT,172.18.51.45,Windows,Windows 2019 Server,High,3,50,4,1,Node status is Up.,Gr.Noida-T-AB,2026182.0,2026-08-18T12:04:45.2530000
2303,IN-TZ1-ISUZUBLD,172.18.51.46,Windows,Windows 2019 Server,High,2,28,5,1,Node status is Up.,Gr.Noida-T-AB,2113315.0,2026-08-18T12:04:45.2530000
2304,IN-TZ1-BPSW01,172.18.51.237,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2305,IN-KOP-ITSP,10.250.150.32,Unknown,Unknown,High,-2,0,30,1,Node status is Up.,BPS-Kolhapur,0.0,2026-08-18T12:04:45.9170000
2306,IN-HYD-MGMT1,172.20.21.249,Unknown,Unknown,High,-2,0,30,1,Node status is Up.,Hyderabad,0.0,2026-08-18T12:04:33.8170000
2307,IN-GGN-SQL - D,172.17.52.218,Unknown,Unknown,High,-2,0,4,1,Node status is Up.,Gurugram,0.0,2026-08-18T12:04:45.9170000
2308,CINWVMNDES,172.20.21.78,Unknown,Unknown,High,-2,0,25,1,Node status is Up.,Hyderabad-QE,0.0,2026-08-18T12:04:45.9170000
2309,IN-TZ1-DEVPIT,172.18.51.44,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2310,UK-FEN-SCCMDP,172.28.10.180,Unknown,Unknown,High,-2,0,140,1,Node status is Up.,FENCHURCH,0.0,2026-08-18T12:04:45.9170000
2311,US-CH1-IVDP01,172.26.239.43,Unknown,Unknown,High,-2,0,228,1,Node status is Up.,CHARLESTON,0.0,2026-08-18T12:04:45.9170000
2313,IN-TZ1-VC1,172.18.50.154,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:47.2330000
2314,IN-TZ1-PMIAC,172.18.51.90,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2315,IN-HYD1-OCUCO,172.20.21.144,Unknown,Unknown,High,-2,0,33,1,Node status is Up.,Hyderabad,0.0,2026-08-18T12:04:33.8170000
2316,IN-BLR-SCMD,172.18.151.130,Unknown,Unknown,High,-2,0,37,1,Node status is Up.,Bangalore,0.0,2026-08-18T12:04:45.9170000
2317,IN-TZ1-FPPAC,172.18.50.40,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2318,IN-TZ1-DCT18,172.18.51.233,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2319,US-DAL-RDP01,10.248.100.154,Unknown,Unknown,High,-2,0,247,1,Node status is Up.,BPS-DALLAS,0.0,2026-08-18T12:04:45.9170000
2320,IN-TZ1-DCT17,172.18.51.232,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2321,IN-TZ1-DCT16,172.18.51.224,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2322,IN-TZ1-DCT15,172.18.51.223,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2323,IN-TZ1-DCT14,172.18.51.222,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2324,IN-TZ1-DCT12,172.18.51.220,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2325,IN-TZ1-DCT11,172.18.51.217,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2326,IN-TZ1-DCT10,172.18.51.216,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2327,IN-TZ1-DCT9,172.18.51.215,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2328,IN-TZ1-DCT8,172.18.51.214,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2329,IN-IN-TZ1-DCT7,172.18.51.213,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2330,IN-TZ1-DCT6,172.18.51.212,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2331,IN-TZ1-DCT5,172.18.51.211,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2333,US-NJ-IVDP01 - D,172.26.1.43,Unknown,Unknown,High,-2,0,211,1,Node status is Up.,NEW JERSEY,0.0,2026-08-18T12:04:45.9170000
2334,ININ-TZ1-IVDP01 - D,172.18.50.43,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2335,IN-TZ1-IVDB01 - D,172.18.50.42,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2336,IN-TZ1-IVDASH01 - D,172.18.50.44,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2337,IN-TZ1-IVCR01 - D,172.18.50.41,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2338,IN-HYD-IVDP01 - D,172.17.102.43,Unknown,Unknown,High,-2,0,34,1,Node status is Up.,Hyderabad,0.0,2026-08-18T12:04:45.9170000
2339,IN-BLR-IVDP01 - D,172.18.150.43,Unknown,Unknown,High,-2,0,34,1,Node status is Up.,BANGALORE,0.0,2026-08-18T12:04:45.9170000
2340,IN-AZ1-IVDP01 - D,10.60.0.43,Unknown,Unknown,High,-2,0,25,1,Node status is Up.,Azure,0.0,2026-08-18T12:04:45.9170000
2341,IN-AZ1-SCCMCP2,10.60.0.13,Unknown,Unknown,High,-2,0,25,1,Node status is Up.,Azure,0.0,2026-08-18T12:04:45.9170000
2342,IN-TZ1-ISUZU1,172.18.51.95,Windows,Windows 2022 Server,Medium,0,33,-1,9,Node status is Unmanaged.,Gr.Noida-T-AB,1773689.0,2026-08-18T12:04:45.2530000
2343,CINWVMPROCOMP02,172.20.21.132,Unknown,Unknown,High,-2,0,31,1,Node status is Up.,Hyderabad-QE,0.0,2026-08-18T12:04:33.8170000
2344,NTL-ISUZU-PBI,172.18.51.186,Windows,Windows 2019 Server,High,28,56,5,1,Node status is Up.,Gr.Noida-T-AB,1826209.0,2026-08-18T12:04:45.2530000
2345,IN-TZ1-SCCMMP3 - D,172.18.50.182,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2346,IN-AZ1-SCCMCP1,10.60.0.11,Unknown,Unknown,High,-2,0,24,1,Node status is Up.,Azure,0.0,2026-08-18T12:04:45.9170000
2347,IN-TZ1-SNFRG3,172.18.51.141,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2348,IN-TZ1-TS6 - D,172.18.51.205,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.9170000
2349,IN-TZ1-TS2 - D,172.18.51.204,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
2350,IN-TZ1-DCT4,172.18.51.162,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
2351,IN-TZ1-DCT3,172.18.51.161,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
2352,Singtel Gurugram-ELK Grove,216.82.191.245,Unknown,Unknown,High,-2,0,245,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:34.5430000
2354,FUJI-Xerox-VM1,172.18.51.65,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:47.2330000
2355,IN-TZ1-SFTP1 - D,172.18.50.210,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:47.2330000
2356,BWNW7BIP2 - D,172.18.50.81,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:47.2330000
2358,Censor-01 - D,10.254.40.111,Unknown,Unknown,High,-2,0,33,1,Node status is Up.,BPS-PUNE,0.0,2026-08-18T12:04:45.2530000
2359,DEL-GGN-CDR - D,172.17.52.105,Unknown,Unknown,High,-2,0,4,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:45.2530000
2360,DEL-GGN-HV5 - D,172.17.80.233,Unknown,Unknown,High,-2,0,4,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:45.2530000
2361,CBPS-DALLAS-TCL MPLS-PRI-RTR-PE,10.126.131.65,Unknown,Unknown,High,-2,0,233,1,Node status is Up.,BPS-DALLAS,0.0,2026-08-18T12:04:34.5370000
2362,CBPS-DALLAS-TCL MPLS-SEC-RTR-PE,10.126.140.5,Unknown,Unknown,High,-2,0,234,1,Node status is Up.,BPS-DALLAS,0.0,2026-08-18T12:04:34.5370000
2363,Cable link Fiber-AXIS to V3,10.1.1.2,Unknown,Unknown,High,-2,0,7,1,Node status is Up.,BPS-MANILA,0.0,2026-08-18T14:34:43.7400000
2364,HYD-JIO ILL-SEI-PE,115.247.178.189,Unknown,Unknown,High,-2,0,36,1,Node status is Up.,Hyderabad,0.0,2026-08-18T12:04:33.8170000
2366,HYD-TCL MPLS-CE,10.126.130.190,Cisco,Cisco C11214P,High,30,16,1,1,Node status is Up.,Hyderabad,3449370.75,2026-08-18T12:04:33.8170000
2367,ESSDEVDB2,172.18.51.181,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
2368,ESSPRDDB4,172.18.50.133,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
2370,GN-TD-3F-LHS-DS,172.19.93.55,Cisco,Cisco C9200L,High,11,25,2,1,Node status is Up.,Gr.Noida-TD,11171854.0,2026-08-18T12:04:34.8230000
2371,BLRDR CORE A,172.18.130.2,Cisco,Cisco Nexus C93240YC-FX2,High,9,43,0,1,Node status is Up.,BANGALORE,20198662.0,2026-08-18T12:04:38.6170000
2373,BANGALORE-15F-AS-3,172.17.240.67,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,BANGALORE,0.0,2026-08-18T12:04:34.5370000
2374,BANGALORE-15F-AS-4,172.17.240.68,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,BANGALORE,0.0,2026-08-18T12:04:34.5370000
2381,172.17.240.49,172.17.240.49,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,BANGALORE,0.0,2026-08-18T12:04:38.6170000
2388,HYD-TCL MPLS-PE,10.126.130.189,Unknown,Unknown,High,-2,0,2,1,Node status is Up.,Hyderabad,0.0,2026-08-18T12:04:33.8170000
2389,Server Switch,172.28.10.20,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,FENCHURCH,0.0,2026-08-18T07:34:45.2230000
2390,FENCHURCH-USER Switch,172.28.7.71,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,FENCHURCH,0.0,2026-08-18T07:34:45.2230000
2391,FEN-PAFW-SEC,172.28.10.11,Unknown,Unknown,High,-2,0,0,1,Node status is Up.,FENCHURCH,0.0,2026-08-18T07:34:45.2230000
2392,FEN-Core Switch- ML,172.28.7.253,Unknown,Unknown,Medium,-2,0,-1,9,Node status is Unmanaged.,FENCHURCH,0.0,2026-08-18T07:34:45.2230000
2394,CBPS-AUG-3F-SW4,10.248.10.9,Cisco,Cisco C9200L,High,7,21,44,1,Node status is Up.,BPS-Augusta,4703304.0,2026-08-17T23:34:40.2900000
2395,US-AG2-DC2,10.248.25.253,Windows,Windows 2019 Server,High,0,5,277,1,Node status is Up.,Augusta - Martinez (CFG),1743231.0,2026-08-18T12:04:45.2530000
2399,US-AG2-DC1,10.248.25.252,Windows,Windows 2019 Server,High,0,30,279,1,Node status is Up.,Augusta - Martinez (CFG),871240.0,2026-08-18T12:04:45.2530000
2400,Virgin Australia - Tata Gnoida,121.244.141.99,Unknown,Unknown,High,-2,0,36,1,Node status is Up.,Gr.Noida-TD,0.0,2026-08-18T12:04:38.6170000
2401,Virgin Australia - Airtel Gnoida,182.66.103.139,Unknown,Unknown,High,-2,0,46,1,Node status is Up.,Gr.Noida-TD,0.0,2026-08-18T12:04:38.6170000
2402,Newyork-Internet link-Crown castle-SEC-PE,144.121.84.137,Unknown,Unknown,High,-2,0,5,1,Node status is Up.,New York,0.0,2026-08-17T23:34:28.9570000
2407,HYD-QEH-VGA07ALSW01.cigniti.com,172.32.32.72,Cisco,Cisco C9200L,High,8,24,31,1,Node status is Up.,Hyderabad-QE,8580017.0,2026-08-18T12:04:33.8170000
2408,HYD-QEH-VGA08ALSW03.cigniti.com,172.32.32.83,Cisco,Cisco Catalyst 29xxStack,High,34,14,32,1,Node status is Up.,Hyderabad-QE,28614962.0,2026-08-18T12:04:33.8170000
2409,HYD-QEH-VGA08INSODCSW1.cigniti.com,172.32.32.88,Cisco,Cisco Catalyst 29xxStack,High,23,64,32,1,Node status is Up.,Hyderabad-QE,18850026.0,2026-08-18T12:04:33.8170000
2410,GNDC-CBS-SW ,172.18.0.39,Cisco,Cisco Catalyst 2960-48,High,10,35,1,1,Node status is Up.,Gr.Noida-T-AB,11075628.0,2026-08-18T12:04:47.2330000
2411,GGN-NAS-5TB,172.18.40.150,Unknown,Unknown,High,-2,0,4,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:45.2530000
2412,KOP-GF-AS1,10.250.100.17,Cisco,Cisco Catalyst 29xxStack,High,41,21,4,1,Node status is Up.,BPS-Kolhapur,2018081.875,2026-08-18T12:04:49.8500000
2413,KOP-GF-AS2,10.250.100.18,Cisco,Cisco Catalyst 29xxStack,High,39,21,2,1,Node status is Up.,BPS-Kolhapur,2018081.0,2026-08-18T12:04:49.8500000
2414,KOP-GF-AS6,10.250.100.19,Cisco,Cisco Catalyst 29xxStack,High,40,21,1,1,Node status is Up.,BPS-Kolhapur,2018088.25,2026-08-18T12:04:49.8500000
2415,KOP-3F-AS6,10.250.100.46,Cisco,Cisco Catalyst 29xxStack,High,40,21,1,1,Node status is Up.,BPS-Kolhapur,2016105.5,2026-08-18T12:04:49.8500000
2416,KOL-3F-AS1,10.250.100.41,Cisco,Cisco Catalyst 29xxStack,High,49,21,3,1,Node status is Up.,BPS-Kolhapur,2016127.0,2026-08-18T12:04:49.8500000
